id,lat,lon,fecha,confianza,evento
583,-14.8634,-68.5531,2021-09-25,71,2021
584,-14.8374,-68.5671,2021-09-25,77,2021
585,-14.6553,-68.3909,2021-09-25,53,2021
586,-14.6172,-68.576,2021-09-25,56,2021
587,-14.6187,-68.5857,2021-09-25,75,2021
588,-14.7381,-68.4673,2021-09-27,48,2021
589,-14.7404,-68.4472,2021-09-27,64,2021
590,-15.1307,-67.6817,2021-09-27,0,2021
591,-14.8321,-68.5156,2021-09-27,70,2021
592,-14.5185,-68.5092,2021-09-27,86,2021
593,-14.5093,-68.5106,2021-09-27,97,2021
594,-14.7753,-68.3604,2021-09-28,73,2021
595,-14.8841,-68.2397,2021-09-29,44,2021
596,-14.4565,-68.4666,2021-09-29,100,2021
597,-14.4545,-68.4591,2021-09-29,85,2021
598,-14.4562,-68.4725,2021-09-29,89,2021
599,-14.3068,-68.55,2021-09-29,81,2021
600,-14.3085,-68.5643,2021-09-29,90,2021
601,-14.2955,-68.5514,2021-09-29,71,2021
602,-14.2973,-68.5656,2021-09-29,83,2021
603,-15.1559,-67.6787,2021-09-29,41,2021
604,-15.12,-68.2175,2021-10-02,65,2021
605,-15.1099,-68.2184,2021-10-02,70,2021
606,-14.975,-68.2067,2021-10-02,38,2021
607,-14.2919,-68.5535,2021-10-02,78,2021
608,-14.2909,-68.5474,2021-10-02,79,2021
609,-14.8755,-67.8235,2021-10-03,58,2021
610,-14.8615,-67.8507,2021-10-03,33,2021
611,-14.8912,-67.858,2021-10-03,27,2021
612,-14.5972,-68.53,2021-10-03,82,2021
613,-14.5987,-68.5372,2021-10-03,73,2021
614,-14.868,-67.8478,2021-10-04,100,2021
615,-14.8696,-67.8603,2021-10-04,100,2021
616,-14.856,-67.8531,2021-10-04,66,2021
617,-14.8573,-67.8437,2021-10-04,17,2021
618,-14.8652,-67.8544,2021-10-04,85,2021
619,-14.8665,-67.8452,2021-10-04,68,2021
620,-15.1202,-68.2169,2021-10-06,87,2021
621,-15.1112,-68.224,2021-10-06,66,2021
622,-14.6841,-67.5699,2021-10-08,61,2021
623,-14.7027,-68.258,2021-10-13,47,2021
624,-14.6064,-68.4154,2021-10-13,74,2021
625,-14.6078,-68.4257,2021-10-13,75,2021
626,-14.5415,-68.3539,2021-10-13,79,2021
627,-14.2454,-68.0636,2021-10-13,74,2021
628,-14.2363,-68.065,2021-10-13,49,2021
629,-14.3012,-68.5398,2021-10-13,52,2021
630,-14.4655,-68.5277,2021-10-15,82,2021
631,-14.4924,-68.4743,2021-10-16,95,2021
632,-14.9915,-68.1727,2021-10-22,49,2021
633,-14.9931,-68.1847,2021-10-22,74,2021
634,-14.965,-68.2801,2021-10-22,30,2021
635,-14.9665,-68.2917,2021-10-22,66,2021
636,-14.7065,-68.5606,2021-10-22,80,2021
637,-14.6563,-68.7247,2021-10-22,80,2021
638,-14.4003,-68.5471,2021-10-22,65,2021
639,-14.3134,-68.5106,2021-10-22,54,2021
640,-14.0767,-68.8713,2021-10-22,59,2021
641,-14.2169,-68.2658,2021-10-26,64,2021
642,-14.2212,-68.2742,2021-10-27,16,2021
643,-14.2248,-68.2719,2021-10-27,76,2021
644,-14.2232,-68.2614,2021-10-27,68,2021
645,-14.2998,-68.5191,2021-10-27,61,2021
646,-14.9077,-68.4588,2021-10-27,63,2021
647,-15.0869,-68.237,2021-10-27,73,2021
648,-15.0854,-68.2269,2021-10-27,73,2021
649,-15.1398,-68.232,2021-10-27,85,2021
650,-15.1383,-68.2224,2021-10-27,63,2021
651,-14.5413,-68.697,2021-10-29,68,2021
652,-15.0136,-68.2813,2021-10-31,38,2021
653,-14.2405,-68.5406,2021-11-02,87,2021
654,-14.3402,-68.5633,2021-11-02,30,2021
655,-14.3374,-68.5387,2021-11-02,45,2021
656,-15.1555,-67.6769,2021-11-05,80,2021
657,-14.2048,-68.1179,2021-11-11,52,2021
658,-14.8563,-68.2932,2022-04-23,57,
659,-14.5683,-68.373,2022-04-26,72,
660,-14.5659,-68.3651,2022-04-26,74,
661,-14.2191,-68.2657,2022-04-27,55,
662,-14.3937,-68.5478,2022-05-07,68,
663,-14.6466,-68.35,2022-05-09,51,
664,-14.6458,-68.4962,2022-05-21,69,
665,-14.9663,-68.3089,2022-06-15,44,
666,-14.8942,-68.1921,2022-06-15,60,
667,-14.8852,-68.1935,2022-06-15,87,
668,-14.6537,-68.5043,2022-06-15,45,
669,-14.6129,-68.3387,2022-06-21,63,
670,-14.7121,-68.2981,2022-06-27,72,
671,-14.7145,-68.3127,2022-06-27,78,
672,-14.6395,-68.2927,2022-07-02,50,
673,-14.8841,-68.2059,2022-07-04,97,
674,-14.8871,-68.1985,2022-07-04,76,
675,-14.9643,-68.3503,2022-07-08,60,
676,-14.6617,-68.3007,2022-07-10,36,
677,-14.5176,-69.107,2022-07-10,72,
678,-15.1,-68.2696,2022-07-28,62,
679,-14.7921,-68.3509,2022-07-28,60,
680,-14.803,-68.3567,2022-07-28,56,
681,-15.0951,-68.3505,2022-07-31,58,
682,-15.1075,-68.2776,2022-08-04,67,
683,-14.5607,-68.3446,2022-08-12,71,
684,-14.5588,-68.3454,2022-08-12,57,
685,-14.9893,-68.2004,2022-08-18,79,
686,-14.8373,-68.3598,2022-08-18,40,
687,-14.6879,-68.5378,2022-08-18,62,
688,-14.8606,-68.2845,2022-08-19,49,
689,-14.7819,-68.207,2022-08-20,67,
690,-14.9835,-68.2591,2022-08-20,67,
691,-14.9864,-68.2849,2022-08-20,82,
692,-14.9554,-68.264,2022-08-20,47,
693,-14.958,-68.2876,2022-08-20,36,
694,-14.9519,-68.2693,2022-08-20,42,
695,-14.7827,-68.214,2022-08-20,67,
696,-14.7803,-68.1924,2022-08-21,78,
697,-14.9605,-68.3449,2022-08-21,70,
698,-14.8528,-68.2413,2022-08-21,74,
699,-14.8427,-68.2422,2022-08-21,43,
700,-14.8571,-68.4605,2022-08-21,44,
701,-14.7744,-68.204,2022-08-21,78,
702,-14.7763,-68.1903,2022-08-22,76,
703,-14.7808,-68.1973,2022-08-22,74,
704,-14.7828,-68.1799,2022-08-22,64,
705,-15.0461,-67.7264,2022-08-23,0,
706,-15.0371,-67.7278,2022-08-23,52,
707,-15.0969,-68.338,2022-08-25,56,
708,-14.9872,-68.2637,2022-08-25,45,
709,-14.9245,-68.4222,2022-08-25,53,
710,-14.9164,-68.4164,2022-08-25,50,
711,-14.8312,-68.5485,2022-08-25,42,
712,-14.7794,-68.5552,2022-08-25,60,
713,-14.7555,-68.5327,2022-08-25,67,
714,-14.7494,-68.5393,2022-08-25,74,
715,-14.7081,-68.5447,2022-08-25,56,
716,-14.6977,-68.5458,2022-08-25,72,
717,-14.6777,-68.4716,2022-08-25,61,
718,-14.6792,-68.4837,2022-08-25,46,
719,-14.6304,-68.1852,2022-08-25,61,
720,-15.0293,-68.3119,2022-08-30,65,
721,-14.9215,-68.2909,2022-09-01,86,
722,-14.9229,-68.3014,2022-09-01,60,
723,-14.8999,-68.5176,2022-09-01,0,
724,-14.776,-68.3563,2022-09-01,64,
725,-14.6395,-68.4567,2022-09-01,57,
726,-14.7001,-68.3376,2022-09-06,74,
727,-14.5629,-68.4763,2022-09-06,59,
728,-14.5866,-68.8734,2022-09-06,56,
729,-14.5513,-68.8874,2022-09-06,67,
730,-14.9983,-68.1792,2022-09-08,50,
731,-14.8692,-68.377,2022-09-08,98,
732,-14.8706,-68.3678,2022-09-08,89,
733,-15.0299,-67.7346,2022-09-08,41,
734,-14.5543,-68.4817,2022-09-08,82,
735,-14.5557,-68.4915,2022-09-08,88,
736,-14.5451,-68.4828,2022-09-08,33,
737,-14.5465,-68.493,2022-09-08,67,
738,-14.5898,-68.4495,2022-09-12,72,
739,-14.5518,-68.3675,2022-09-12,26,
740,-14.5547,-68.3944,2022-09-12,50,
741,-14.5642,-68.4799,2022-09-12,33,
742,-14.5772,-68.873,2022-09-12,33,
743,-14.5518,-68.3993,2022-09-12,44,
744,-14.5618,-68.4847,2022-09-12,47,
745,-14.5775,-68.8768,2022-09-12,52,
746,-14.9175,-68.3097,2022-09-18,48,
747,-14.91,-68.3026,2022-09-18,48,
748,-15.0137,-68.2708,2022-09-20,20,
749,-15.0086,-68.2788,2022-09-20,49,
750,-14.5403,-68.4961,2022-09-20,52,
751,-14.5768,-68.7234,2022-09-20,30,
752,-14.5677,-68.4937,2022-09-21,72,
753,-14.5172,-68.5023,2022-09-21,73,
754,-14.5206,-68.5365,2022-09-21,34,
755,-14.5636,-68.5017,2022-09-21,77,
756,-14.5299,-68.5073,2022-09-21,80,
757,-14.5131,-68.5102,2022-09-21,53,
758,-14.8459,-68.2615,2022-10-01,88,
759,-15.1469,-68.3197,2022-10-03,73,
760,-14.3753,-68.5457,2022-10-03,61,
761,-15.1019,-68.2897,2022-10-05,83,
762,-14.4623,-68.4612,2022-10-06,60,
763,-14.4642,-68.4734,2022-10-06,87,
764,-14.4035,-68.5525,2022-10-06,88,
765,-14.4052,-68.5636,2022-10-06,16,
766,-14.3921,-68.5434,2022-10-06,63,
767,-14.3808,-68.5344,2022-10-06,40,
768,-14.3825,-68.545,2022-10-06,85,
769,-14.3742,-68.5117,2022-10-08,71,
770,-14.7147,-68.7467,2022-10-10,45,
771,-15.1932,-67.682,2022-10-15,99,
772,-15.1947,-67.6918,2022-10-15,28,
773,-14.507,-68.5167,2022-10-20,23,
774,-15.1416,-68.3107,2022-10-24,98,
775,-15.0422,-67.7293,2022-10-24,31,
776,-15.0436,-67.739,2022-10-24,58,
777,-15.0986,-68.347,2022-10-24,70,
778,-14.8648,-68.42,2022-10-26,72,
779,-14.8698,-68.425,2022-10-26,45,
780,-14.5943,-68.4415,2022-10-26,53,
781,-15.1224,-68.2245,2022-10-29,52,
782,-14.5835,-67.6266,2022-11-02,6,
783,-15.0625,-68.2236,2022-11-04,62,
784,-15.0655,-68.2508,2022-11-04,62,
785,-15.057,-68.2317,2022-11-04,74,
786,-15.1381,-68.3039,2022-11-06,24,
787,-14.3405,-68.5593,2022-11-07,77,
788,-14.2498,-68.0561,2022-11-07,80,
789,-14.2511,-68.0653,2022-11-07,68,
790,-14.2469,-68.5519,2022-11-07,35,
791,-15.0334,-68.1905,2022-11-11,82,
792,-15.1244,-68.3077,2022-11-14,75,
793,-14.5941,-68.7385,2022-11-18,14,
794,-14.5947,-68.7439,2022-11-18,41,
795,-15.1428,-68.2297,2022-11-18,96,
796,-15.1449,-68.247,2022-11-18,67,
797,-15.0834,-67.6736,2022-11-19,84,
798,-15.3101,-68.0605,2022-11-19,40,
799,-15.0896,-67.6713,2022-11-19,0,
800,-15.0853,-67.6959,2022-11-19,0,
801,-15.0342,-68.1884,2022-11-25,78,
802,-15.0362,-68.2038,2022-11-25,83,
803,-14.9411,-68.4623,2022-11-25,44,
804,-15.3117,-68.0576,2022-11-26,100,
805,-15.0344,-67.7356,2022-11-26,63,
806,-15.0281,-68.1978,2022-11-26,70,
807,-14.9021,-68.3746,2022-11-27,70,
808,-15.0315,-67.7358,2022-11-28,69,
809,-15.0709,-68.1238,2022-11-28,100,
810,-14.9779,-68.2774,2022-11-28,36,
811,-14.9795,-68.2898,2022-11-28,65,
812,-14.9695,-68.2907,2022-11-28,9,
813,-14.9993,-68.2579,2022-11-28,60,
814,-15.0135,-68.2194,2022-11-29,57,
815,-14.9857,-68.2956,2022-11-29,68,
816,-15.0236,-68.1981,2022-11-29,95,
817,-14.9906,-68.2997,2022-11-29,41,
818,-14.9872,-68.2797,2022-11-29,54,
819,-15.0272,-68.2182,2022-11-29,73,
820,-15.0099,-68.1986,2022-11-29,42,
821,-15.0081,-68.214,2022-11-29,61,
822,-15.0113,-68.1954,2022-11-29,73,
823,-15.02,-68.2169,2022-11-29,56,
824,-15.0235,-68.1965,2022-11-29,88,
825,-14.5441,-68.5775,2022-11-30,82,
826,-14.7614,-68.5282,2022-12-01,59,
827,-14.7632,-68.5402,2022-12-01,62,
828,-14.7638,-68.5338,2022-12-01,92,
829,-15.063,-68.1169,2023-01-21,70,2023
830,-14.2223,-68.2725,2023-04-22,32,2023
831,-14.6194,-68.3561,2023-05-16,79,2023
832,-14.647,-68.3016,2023-05-24,64,2023
833,-14.6413,-68.2835,2023-05-24,41,2023
834,-14.646,-68.3095,2023-05-24,53,2023
835,-14.6894,-68.2843,2023-05-25,69,2023
836,-14.8312,-68.4821,2023-06-20,49,2023
837,-14.7165,-68.2985,2023-06-20,59,2023
838,-15.0931,-68.2984,2023-06-29,66,2023
839,-14.5391,-68.4347,2023-06-30,30,2023
840,-15.0549,-68.3341,2023-07-02,69,2023
841,-15.0715,-68.303,2023-07-03,69,2023
842,-15.0752,-68.3422,2023-07-03,48,2023
843,-15.068,-68.3099,2023-07-03,79,2023
844,-14.773,-68.5271,2023-07-08,35,2023
845,-14.6426,-68.6493,2023-07-09,53,2023
846,-15.0976,-68.3456,2023-07-23,83,2023
847,-14.5571,-68.4282,2023-08-06,78,2023
848,-14.945,-68.4541,2023-08-11,25,2023
849,-14.9626,-68.3129,2023-08-18,66,2023
850,-14.9639,-68.3221,2023-08-18,63,2023
851,-15.0241,-68.2999,2023-08-20,33,2023
852,-14.8456,-68.5704,2023-08-20,16,2023
853,-14.8471,-68.5821,2023-08-20,70,2023
854,-14.7492,-68.2884,2023-08-22,65,2023
855,-15.3283,-68.0606,2023-08-23,73,2023
856,-14.9668,-68.2815,2023-08-23,43,2023
857,-14.9147,-68.2901,2023-08-23,64,2023
858,-14.561,-68.6888,2023-08-23,74,2023
859,-15.1075,-68.3455,2023-08-25,72,2023
860,-15.1088,-68.3547,2023-08-25,68,2023
861,-14.8955,-68.4161,2023-08-25,65,2023
862,-14.8968,-68.4253,2023-08-25,58,2023
863,-14.8781,-68.4844,2023-08-25,77,2023
864,-14.2958,-68.5331,2023-08-25,82,2023
865,-14.2971,-68.5422,2023-08-25,70,2023
866,-14.2869,-68.5344,2023-08-25,88,2023
867,-14.2882,-68.5436,2023-08-25,80,2023
868,-14.507,-69.0901,2023-08-29,53,2023
869,-15.0541,-68.2776,2023-08-29,79,2023
870,-15.0568,-68.2618,2023-08-29,50,2023
871,-15.0595,-68.2842,2023-08-29,73,2023
872,-14.9668,-68.3145,2023-08-29,34,2023
873,-14.9732,-68.3193,2023-08-29,39,2023
874,-14.3881,-68.5699,2023-08-29,65,2023
875,-14.3745,-68.5722,2023-08-29,57,2023
876,-14.931,-68.3204,2023-09-01,76,2023
877,-14.935,-68.348,2023-09-01,84,2023
878,-14.7037,-68.2735,2023-09-01,71,2023
879,-14.6476,-68.7226,2023-09-01,77,2023
880,-14.6183,-68.5807,2023-09-01,82,2023
881,-14.6196,-68.5899,2023-09-01,80,2023
882,-14.6573,-68.7234,2023-09-05,41,2023
883,-14.7463,-68.5372,2023-09-06,85,2023
884,-14.9972,-68.1642,2023-09-06,72,2023
885,-14.9989,-68.1752,2023-09-06,71,2023
886,-14.6499,-68.5388,2023-09-08,52,2023
887,-14.6542,-68.7035,2023-09-08,91,2023
888,-14.5142,-68.6197,2023-09-08,55,2023
889,-14.361,-68.5827,2023-09-08,92,2023
890,-14.3624,-68.5922,2023-09-08,100,2023
891,-14.5458,-68.5467,2023-09-10,64,2023
892,-14.5636,-68.9669,2023-09-10,76,2023
893,-14.7817,-68.52,2023-09-11,65,2023
894,-14.6107,-68.454,2023-09-11,76,2023
895,-14.5958,-68.4392,2023-09-11,65,2023
896,-14.5988,-68.4567,2023-09-11,73,2023
897,-14.3109,-68.5419,2023-09-11,77,2023
898,-14.314,-68.5597,2023-09-11,64,2023
899,-14.7591,-68.2765,2023-09-12,8,2023
900,-14.7562,-68.2766,2023-09-12,67,2023
901,-14.6398,-68.5825,2023-09-12,88,2023
902,-14.6379,-68.5628,2023-09-12,56,2023
903,-14.641,-68.5899,2023-09-12,83,2023
904,-14.5424,-68.6656,2023-09-12,74,2023
905,-14.5461,-68.7003,2023-09-12,100,2023
906,-14.5451,-68.6714,2023-09-12,91,2023
907,-14.5489,-68.7049,2023-09-12,100,2023
908,-14.5503,-68.708,2023-09-13,65,2023
909,-14.5394,-68.6987,2023-09-13,89,2023
910,-14.8394,-68.3131,2023-09-13,28,2023
911,-14.679,-68.3438,2023-09-13,45,2023
912,-14.5472,-68.6874,2023-09-13,94,2023
913,-14.5486,-68.6972,2023-09-13,100,2023
914,-14.5475,-68.69,2023-09-14,76,2023
915,-14.5488,-68.6993,2023-09-14,75,2023
916,-14.5385,-68.6914,2023-09-14,74,2023
917,-14.5398,-68.7006,2023-09-14,81,2023
918,-15.2589,-67.9007,2023-09-17,23,2023
919,-14.8147,-68.2751,2023-09-17,51,2023
920,-14.6855,-68.7064,2023-09-17,75,2023
921,-14.5891,-68.8996,2023-09-18,74,2023
922,-14.5133,-68.2785,2023-09-18,36,2023
923,-14.5147,-68.2678,2023-09-18,70,2023
924,-14.5556,-68.9221,2023-09-18,56,2023
925,-14.5933,-68.9037,2023-09-18,39,2023
926,-14.6362,-68.5872,2023-09-18,67,2023
927,-14.9795,-68.2263,2023-09-18,59,2023
928,-14.6393,-68.5861,2023-09-18,73,2023
929,-14.6422,-68.5905,2023-09-18,78,2023
930,-14.5176,-68.2712,2023-09-18,29,2023
931,-14.345,-68.5418,2023-09-18,74,2023
932,-14.3888,-68.547,2023-09-19,61,2023
933,-14.3776,-68.4835,2023-09-19,86,2023
934,-14.3811,-68.5175,2023-09-19,85,2023
935,-14.383,-68.4875,2023-09-19,87,2023
936,-14.3867,-68.5205,2023-09-19,80,2023
937,-14.5831,-68.4765,2023-09-20,51,2023
938,-15.1982,-67.678,2023-09-22,70,2023
939,-15.189,-67.6795,2023-09-22,59,2023
940,-15.1601,-67.6739,2023-09-22,77,2023
941,-15.1614,-67.6835,2023-09-22,88,2023
942,-14.4102,-68.5646,2023-09-22,78,2023
943,-14.3718,-68.4957,2023-09-22,30,2023
944,-14.3309,-68.5818,2023-09-22,80,2023
945,-14.6895,-67.855,2023-09-23,100,2023
946,-14.6919,-67.8751,2023-09-23,100,2023
947,-14.677,-67.8579,2023-09-23,100,2023
948,-14.6792,-67.8775,2023-09-23,65,2023
949,-14.6938,-67.8168,2023-09-23,24,2023
950,-14.6836,-67.8583,2023-09-23,73,2023
951,-14.6886,-67.8106,2023-09-23,55,2023
952,-14.6891,-67.864,2023-09-23,24,2023
953,-14.6871,-67.8352,2023-09-23,78,2023
954,-14.6848,-67.8545,2023-09-23,89,2023
955,-14.5556,-68.9159,2023-09-23,33,2023
956,-14.6865,-67.8481,2023-09-23,95,2023
957,-14.6844,-67.8647,2023-09-23,67,2023
958,-14.6754,-67.8444,2023-09-23,84,2023
959,-14.6733,-67.8615,2023-09-23,92,2023
960,-14.6972,-67.841,2023-09-24,87,2023
961,-14.6993,-67.8546,2023-09-24,100,2023
962,-14.6867,-67.8426,2023-09-24,80,2023
963,-14.6891,-67.8576,2023-09-24,67,2023
964,-14.6762,-67.8435,2023-09-24,100,2023
965,-14.6786,-67.8585,2023-09-24,95,2023
966,-14.668,-67.8592,2023-09-24,88,2023
967,-14.6574,-67.8601,2023-09-24,100,2023
968,-14.6593,-67.8719,2023-09-24,71,2023
969,-14.7585,-68.5599,2023-09-24,74,2023
970,-14.7571,-68.5541,2023-09-24,66,2023
971,-14.6761,-68.557,2023-09-24,85,2023
972,-14.6605,-67.8556,2023-09-24,100,2023
973,-14.6624,-67.8437,2023-09-24,38,2023
974,-14.6534,-67.8611,2023-09-24,100,2023
975,-14.6556,-67.8484,2023-09-24,100,2023
976,-14.6666,-67.8488,2023-09-24,69,2023
977,-14.6775,-67.8492,2023-09-24,88,2023
978,-14.6795,-67.8377,2023-09-24,90,2023
979,-14.6884,-67.8499,2023-09-24,92,2023
980,-14.6904,-67.8384,2023-09-24,100,2023
981,-14.8545,-68.4998,2023-09-24,63,2023
982,-14.7025,-67.8476,2023-09-24,94,2023
983,-14.705,-67.8382,2023-09-24,85,2023
984,-14.7069,-67.8537,2023-09-24,83,2023
985,-14.6932,-67.8396,2023-09-24,68,2023
986,-14.6951,-67.8544,2023-09-24,54,2023
987,-14.6601,-67.8614,2023-09-24,73,2023
988,-14.6554,-68.5694,2023-09-24,75,2023
989,-14.603,-68.5817,2023-09-24,37,2023
990,-14.5935,-68.8183,2023-09-24,62,2023
991,-14.5813,-68.8235,2023-09-24,45,2023
992,-14.6966,-67.8509,2023-09-25,76,2023
993,-14.695,-67.8545,2023-09-25,68,2023
994,-14.6822,-67.8312,2023-09-25,67,2023
995,-14.5317,-68.3995,2023-09-25,32,2023
996,-14.533,-68.3904,2023-09-25,87,2023
997,-14.686,-67.8356,2023-09-25,34,2023
998,-14.6896,-67.8748,2023-09-25,74,2023
999,-14.6909,-67.8656,2023-09-25,67,2023
1000,-14.8534,-68.4004,2023-09-25,70,2023
1001,-15.0258,-68.166,2023-09-25,65,2023
1002,-15.0271,-68.1568,2023-09-25,49,2023
1003,-14.6772,-68.5422,2023-09-25,80,2023
1004,-14.5462,-68.3834,2023-09-25,85,2023
1005,-14.5485,-68.3969,2023-09-25,76,2023
1006,-14.5353,-68.3859,2023-09-25,83,2023
1007,-14.5461,-68.3888,2023-09-25,21,2023
1008,-14.5353,-68.3915,2023-09-25,86,2023
1009,-14.5374,-68.405,2023-09-25,62,2023
1010,-14.3999,-68.5449,2023-09-25,59,2023
1011,-14.3914,-68.561,2023-09-25,9,2023
1012,-14.2445,-68.5849,2023-09-25,88,2023
1013,-14.6846,-67.841,2023-09-26,90,2023
1014,-14.6897,-67.8775,2023-09-26,100,2023
1015,-14.5298,-68.3821,2023-09-26,72,2023
1016,-15.0964,-68.3378,2023-09-26,32,2023
1017,-14.5751,-68.5289,2023-09-26,58,2023
1018,-14.5435,-68.3834,2023-09-26,67,2023
1019,-14.537,-68.3884,2023-09-26,67,2023
1020,-14.6735,-67.8412,2023-09-29,49,2023
1021,-14.6699,-67.8614,2023-09-29,48,2023
1022,-15.1438,-68.2327,2023-09-29,76,2023
1023,-14.6873,-67.5642,2023-09-29,0,2023
1024,-14.6927,-67.5903,2023-10-01,75,2023
1025,-14.5699,-68.7147,2023-10-02,52,2023
1026,-15.149,-68.2385,2023-10-02,80,2023
1027,-15.0279,-68.1634,2023-10-02,0,2023
1028,-14.3309,-68.5441,2023-10-02,57,2023
1029,-14.3258,-68.5506,2023-10-02,42,2023
1030,-15.1428,-68.2347,2023-10-03,57,2023
1031,-15.1441,-68.2455,2023-10-03,56,2023
1032,-15.142,-68.2403,2023-10-03,60,2023
1033,-15.1427,-68.2113,2023-10-04,51,2023
1034,-15.1317,-68.1957,2023-10-04,9,2023
1035,-14.5852,-67.9803,2023-10-04,56,2023
1036,-15.0481,-68.3283,2023-10-04,59,2023
1037,-14.9969,-68.2895,2023-10-04,0,2023
1038,-14.6919,-68.2869,2023-10-04,64,2023
1039,-14.6933,-68.2961,2023-10-04,91,2023
1040,-14.5926,-67.9821,2023-10-04,78,2023
1041,-14.5999,-68.597,2023-10-04,94,2023
1042,-14.5737,-68.4794,2023-10-04,72,2023
1043,-14.5896,-68.5893,2023-10-04,100,2023
1044,-14.591,-68.5984,2023-10-04,100,2023
1045,-14.5796,-68.7193,2023-10-04,47,2023
1046,-14.5475,-68.6867,2023-10-04,65,2023
1047,-14.5488,-68.6959,2023-10-04,76,2023
1048,-14.5399,-68.6973,2023-10-04,100,2023
1049,-14.5412,-68.7064,2023-10-04,94,2023
1050,-14.4631,-68.5463,2023-10-04,32,2023
1051,-14.4096,-68.5546,2023-10-04,73,2023
1052,-14.3891,-68.5391,2023-10-04,51,2023
1053,-14.3592,-68.5316,2023-10-04,43,2023
1054,-14.3503,-68.533,2023-10-04,45,2023
1055,-14.2768,-68.5313,2023-10-04,77,2023
1056,-14.2477,-68.5826,2023-10-04,69,2023
1057,-14.2388,-68.584,2023-10-04,51,2023
1058,-14.3889,-68.5394,2023-10-05,43,2023
1059,-14.6465,-68.6743,2023-10-05,68,2023
1060,-14.7469,-68.4453,2023-10-06,41,2023
1061,-14.7413,-68.4354,2023-10-06,61,2023
1062,-14.6391,-68.5715,2023-10-06,33,2023
1063,-14.6167,-68.5619,2023-10-06,79,2023
1064,-14.5644,-68.4839,2023-10-06,86,2023
1065,-14.5917,-68.699,2023-10-06,41,2023
1066,-14.4812,-68.4715,2023-10-06,55,2023
1067,-14.4831,-68.4861,2023-10-06,100,2023
1068,-14.4727,-68.4868,2023-10-06,94,2023
1069,-14.466,-68.5175,2023-10-06,83,2023
1070,-14.4677,-68.5303,2023-10-06,73,2023
1071,-14.4705,-68.5225,2023-10-06,82,2023
1072,-14.4013,-68.5585,2023-10-06,72,2023
1073,-14.2003,-68.1055,2023-10-06,60,2023
1074,-14.2578,-68.5399,2023-10-06,61,2023
1075,-14.2593,-68.5518,2023-10-06,74,2023
1076,-14.3896,-68.557,2023-10-07,73,2023
1077,-14.3909,-68.5478,2023-10-07,74,2023
1078,-14.5575,-68.6689,2023-10-07,36,2023
1079,-14.676,-68.7463,2023-10-07,81,2023
1080,-14.6773,-68.7372,2023-10-07,68,2023
1081,-15.06,-68.319,2023-10-07,78,2023
1082,-15.1346,-68.2519,2023-10-07,50,2023
1083,-14.5683,-68.6652,2023-10-07,50,2023
1084,-14.5177,-68.7346,2023-10-08,31,2023
1085,-14.4466,-68.4796,2023-10-08,52,2023
1086,-14.2618,-68.5397,2023-10-08,58,2023
1087,-14.2501,-68.5892,2023-10-08,58,2023
1088,-15.0212,-68.2733,2023-10-10,59,2023
1089,-15.0203,-68.2677,2023-10-10,55,2023
1090,-14.664,-68.7039,2023-10-11,14,2023
1091,-14.5919,-68.8269,2023-10-11,61,2023
1092,-14.4657,-68.4778,2023-10-11,35,2023
1093,-14.2694,-68.5467,2023-10-11,79,2023
1094,-14.2679,-68.5382,2023-10-11,67,2023
1095,-14.469,-68.4934,2023-10-11,21,2023
1096,-14.4748,-68.4608,2023-10-11,41,2023
1097,-14.4743,-68.4677,2023-10-11,64,2023
1098,-15.2463,-67.7118,2023-10-11,58,2023
1099,-15.114,-68.3296,2023-10-11,65,2023
1100,-14.687,-67.854,2023-10-11,58,2023
1101,-14.6884,-67.8631,2023-10-11,47,2023
1102,-14.6847,-68.2927,2023-10-11,72,2023
1103,-14.6696,-68.7039,2023-10-11,96,2023
1104,-14.6736,-68.7325,2023-10-11,82,2023
1105,-14.6749,-68.742,2023-10-11,72,2023
1106,-14.6544,-68.7221,2023-10-11,72,2023
1107,-14.6214,-68.5541,2023-10-11,78,2023
1108,-14.5787,-68.4472,2023-10-11,23,2023
1109,-14.58,-68.4565,2023-10-11,67,2023
1110,-14.6064,-68.6428,2023-10-11,83,2023
1111,-14.5973,-68.644,2023-10-11,65,2023
1112,-14.5502,-68.3753,2023-10-11,81,2023
1113,-14.5886,-68.7124,2023-10-11,12,2023
1114,-14.5611,-68.5824,2023-10-11,32,2023
1115,-14.5835,-68.7423,2023-10-11,76,2023
1116,-14.5639,-68.6678,2023-10-11,66,2023
1117,-14.4992,-68.4751,2023-10-11,97,2023
1118,-14.5006,-68.4846,2023-10-11,96,2023
1119,-14.4916,-68.4859,2023-10-11,93,2023
1120,-14.4956,-68.5143,2023-10-11,78,2023
1121,-14.4723,-68.4789,2023-10-11,45,2023
1122,-14.4531,-68.4726,2023-10-11,86,2023
1123,-14.4441,-68.474,2023-10-11,93,2023
1124,-14.4454,-68.4834,2023-10-11,89,2023
1125,-14.2889,-68.5486,2023-10-11,64,2023
1126,-14.2773,-68.5314,2023-10-11,82,2023
1127,-14.2787,-68.5407,2023-10-11,86,2023
1128,-14.2697,-68.5421,2023-10-11,64,2023
1129,-14.2515,-68.5411,2023-10-11,86,2023
1130,-14.2528,-68.5503,2023-10-11,95,2023
1131,-14.2451,-68.5609,2023-10-11,77,2023
